LAMMPS data file for client system
109 22 5 -39.907241 10.056551 -7.973581
110 22 5 -40.369713 7.959451 -10.434198
111 23 4 -42.517629 1.671026 0.751970
112 23 5 -44.445297 2.197010 0.665720
113 23 5 -42.300583 0.137746 2.017648
114 23 5 -41.430735 3.222941 1.392457
115 23 5 -41.893207 1.125841 -1.068160
116 24 4 -43.491468 3.191449 6.219068
117 24 5 -45.419135 3.717433 6.132817
118 24 5 -43.274421 1.658168 7.484746
119 24 5 -42.404574 4.743364 6.859555
120 24 5 -42.867046 2.646264 4.398938
121 25 4 -38.758090 -9.288675 9.003519
122 25 5 -40.685758 -8.762692 8.917269
123 25 5 -38.541044 -10.821956 10.269197
124 25 5 -37.671196 -7.736760 9.644006
125 25 5 -38.133668 -9.833860 7.183389
126 26 4 41.513153 5.440619 5.379288
127 26 5 39.585486 5.966602 5.293038
128 26 5 41.730199 3.907338 6.644966
129 26 5 42.600047 6.992533 6.019775
130 26 5 42.137575 4.895434 3.559158
131 27 4 37.531419 -5.146680 -9.048449
132 27 5 35.603751 -4.620697 -9.134699
133 27 5 37.748465 -6.679961 -7.782771
134 27 5 38.618313 -3.594765 -8.407962
135 27 5 38.155841 -5.691865 -10.868579
136 28 4 36.647601 -5.232713 9.270520
137 28 5 34.719933 -4.706730 9.184270
138 28 5 36.864647 -6.765994 10.536199
139 28 5 37.734494 -3.680798 9.911008
140 28 5 37.272022 -5.777898 7.450391
141 29 4 41.317068 5.524314 -1.107590
142 29 5 39.389400 6.050297 -1.193840
143 29 5 41.534114 3.991033 0.158088
144 29 5 42.403962 7.076228 -0.467103
145 29 5 41.941490 4.979129 -2.927720
146 30 4 40.708520 -0.449489 -3.269400
147 30 5 38.780853 0.076494 -3.355650
148 30 5 40.925566 -1.982770 -2.003722
149 30 5 41.795414 1.102426 -2.628913
150 30 5 41.332942 -0.994674 -5.089530
151 31 4 36.382905 -5.236617 -0.808260
152 31 5 34.455237 -4.710633 -0.894511
153 31 5 36.599951 -6.769897 0.457418
154 31 5 37.469799 -3.684702 -0.167773
155 31 5 37.007327 -5.781802 -2.628390
156 32 4 44.673481 -3.877816 2.743651
157 32 5 42.745814 -3.351832 2.657401
158 32 5 44.890528 -5.411097 4.009329
159 32 5 45.760375 -2.325901 3.384138
160 32 5 45.297903 -4.423001 0.923522
161 33 4 43.588485 -8.619892 0.348544
162 33 5 41.660817 -8.093909 0.262294
163 33 5 43.805531 -10.153173 1.614222
164 33 5 44.675379 -7.067978 0.989031
165 33 5 44.212907 -9.165078 -1.471585
166 34 4 41.854326 1.029613 5.860257
167 34 5 39.926658 1.555596 5.774006
168 34 5 42.071372 -0.503668 7.125935
169 34 5 42.941219 2.581528 6.500744
170 34 5 42.478747 0.484428 4.040127
171 35 4 42.136009 -9.171604 -5.304192
172 35 5 40.208341 -8.645620 -5.390442
173 35 5 42.353055 -10.704885 -4.038513
174 35 5 43.222902 -7.619689 -4.663704
175 35 5 42.760430 -9.716789 -7.124321
176 36 4 43.730010 -4.798976 -5.900361
177 36 5 41.802342 -4.272993 -5.986611
178 36 5 43.947056 -6.332257 -4.634683
179 36 5 44.816904 -3.247061 -5.259874
180 36 5 44.354432 -5.344161 -7.720491
181 37 4 43.689194 -6.769720 6.299150
182 37 5 41.761526 -6.243736 6.212900
183 37 5 43.906240 -8.303001 7.564829
184 37 5 44.776088 -5.217805 6.939638
185 37 5 44.313616 -7.314905 4.479021
186 38 4 35.050605 -0.861081 6.594570
187 38 5 33.122938 -0.335098 6.508320
188 38 5 35.267652 -2.394362 7.860249
189 38 5 36.137499 0.690833 7.235058
190 38 5 35.675027 -1.406266 4.774441
191 39 4 37.124491 2.740811 -6.998412
192 39 5 35.196823 3.266795 -7.084663
193 39 5 37.341537 1.207530 -5.732734
194 39 5 38.211385 4.292726 -6.357925
195 39 5 37.748912 2.195626 -8.818542
196 40 4 40.981266 0.373754 -8.213504
197 40 5 39.053598 0.899737 -8.299755
198 40 5 41.198312 -1.159527 -6.947826
199 40 5 42.068159 1.925669 -7.573017
200 40 5 41.605687 -0.171431 -10.033634
201 41 4 35.812856 -5.121286 5.131219
202 41 5 33.885188 -4.595303 5.044969
203 41 5 36.029902 -6.654567 6.396897
204 41 5 36.899749 -3.569371 5.771706
205 41 5 36.437277 -5.666471 3.311090
206 42 4 35.202946 -0.483576 -8.404653
207 42 5 33.275279 0.042408 -8.490903
208 42 5 35.419993 -2.016857 -7.138975
209 42 5 36.289840 1.068339 -7.764166
210 42 5 35.827368 -1.028761 -10.224783
211 43 4 38.923192 8.591568 -2.986538
212 43 5 36.995524 9.117551 -3.072788
213 43 5 39.140238 7.058287 -1.720860
214 43 5 40.010085 10.143483 -2.346051
215 43 5 39.547613 8.046383 -4.806668
216 44 4 40.798032 -4.367740 -0.196084
217 44 5 38.870364 -3.841757 -0.282334
218 44 5 41.015078 -5.901021 1.069594
219 44 5 41.884926 -2.815826 0.444403
220 44 5 41.422454 -4.912925 -2.016213
221 45 4 40.111136 -8.288590 3.291192
222 45 5 38.183468 -7.762607 3.204942
223 45 5 40.328182 -9.821871 4.556871
224 45 5 41.198029 -6.736675 3.931680
225 45 5 40.735557 -8.833775 1.471063
226 46 4 44.960088 4.414008 -8.372559
227 46 5 43.032420 4.939992 -8.458810
228 46 5 45.177134 2.880727 -7.106881
229 46 5 46.046981 5.965923 -7.732072
230 46 5 45.584509 3.868823 -10.192689
231 47 4 39.005866 8.504636 -8.614068
232 47 5 37.078198 9.030620 -8.700319
233 47 5 39.222912 6.971356 -7.348390
234 47 5 40.092759 10.056551 -7.973581
235 47 5 39.630287 7.959451 -10.434198
236 48 4 37.482371 1.671026 0.751970
237 48 5 35.554703 2.197010 0.665720
238 48 5 37.699417 0.137746 2.017648
239 48 5 38.569265 3.222941 1.392457
240 48 5 38.106793 1.125841 -1.068160
241 49 4 36.508532 3.191449 6.219068
242 49 5 34.580865 3.717433 6.132817
243 49 5 36.725579 1.658168 7.484746
244 49 5 37.595426 4.743364 6.859555
245 49 5 37.132954 2.646264 4.398938
246 50 4 41.241910 -9.288675 9.003519
247 50 5 39.314242 -8.762692 8.917269
248 50 5 41.458956 -10.821956 10.269197
249 50 5 42.328804 -7.736760 9.644006
250 50 5 41.866332 -9.833860 7.183389
