LAMMPS data file for client system
288 27 5 36.079801 -6.137488 -8.093931
289 27 5 38.769415 -3.605313 -8.745867
290 27 5 37.865751 -7.112611 -8.895681
291 27 5 37.410778 -3.729529 -10.454554
292 27 5 35.671456 -4.645184 -9.586073
293 27 5 37.829730 -5.307348 -7.077359
294 27 5 39.392071 -5.648847 -8.513843
295 27 5 36.717768 -3.658618 -7.988429
296 27 5 38.805597 -5.410114 -10.567354
297 27 5 36.771709 -6.211742 -10.561223
298 28 4 36.647601 -5.232713 9.270520
299 28 5 35.195983 -6.223521 10.225039
300 28 5 37.885596 -3.691346 9.573102
301 28 5 36.981932 -7.198644 9.423289
302 28 5 36.526959 -3.815562 7.864416
303 28 5 34.787638 -4.731217 8.732896
304 28 5 36.945911 -5.393381 11.241611
305 28 5 38.508252 -5.734880 9.805127
306 28 5 35.833950 -3.744650 10.330540
307 28 5 37.921779 -5.496147 7.751615
308 28 5 35.887891 -6.297774 7.757746
309 29 4 41.317068 5.524314 -1.107590
310 29 5 39.865450 4.533506 -0.153072
311 29 5 42.555064 7.065680 -0.805008
312 29 5 41.651400 3.558383 -0.954822
313 29 5 41.196426 6.941464 -2.513695
314 29 5 39.457105 6.025810 -1.645214
315 29 5 41.615379 5.363646 0.863500
316 29 5 43.177720 5.022147 -0.572984
317 29 5 40.503417 7.012376 -0.047570
318 29 5 42.591246 5.260879 -2.626495
319 29 5 40.557358 4.459252 -2.620364
320 30 4 40.708520 -0.449489 -3.269400
321 30 5 39.256902 -1.440297 -2.314882
322 30 5 41.946516 1.091878 -2.966818
323 30 5 41.042852 -2.415420 -3.116632
324 30 5 40.587879 0.967662 -4.675505
325 30 5 38.848557 0.052007 -3.807024
326 30 5 41.006831 -0.610157 -1.298310
327 30 5 42.569172 -0.951656 -2.734794
328 30 5 39.894869 1.038574 -2.209380
329 30 5 41.982698 -0.712923 -4.788305
330 30 5 39.948811 -1.514551 -4.782174
331 31 4 36.382905 -5.236617 -0.808260
332 31 5 34.931287 -6.227424 0.146258
333 31 5 37.620901 -3.695250 -0.505679
334 31 5 36.717237 -7.202547 -0.655492
335 31 5 36.262263 -3.819466 -2.214365
336 31 5 34.522942 -4.735120 -1.345885
337 31 5 36.681216 -5.397284 1.162830
338 31 5 38.243557 -5.738784 -0.273654
339 31 5 35.569254 -3.748554 0.251760
340 31 5 37.657083 -5.500051 -2.327166
341 31 5 35.623195 -6.301678 -2.321035
342 32 4 44.673481 -3.877816 2.743651
343 32 5 43.221864 -4.868623 3.698170
344 32 5 45.911477 -2.336449 3.046233
345 32 5 45.007813 -5.843747 2.896419
346 32 5 44.552840 -2.460665 1.337547
347 32 5 42.813519 -3.376319 2.206027
348 32 5 44.971792 -4.038483 4.714741
349 32 5 46.534133 -4.379983 3.278258
350 32 5 43.859831 -2.389753 3.803671
351 32 5 45.947660 -4.141250 1.224746
352 32 5 43.913772 -4.942877 1.230877
353 33 4 43.588485 -8.619892 0.348544
354 33 5 42.136867 -9.610700 1.303063
355 33 5 44.826481 -7.078526 0.651126
356 33 5 43.922817 -10.585823 0.501312
357 33 5 43.467843 -7.202742 -1.057560
358 33 5 41.728522 -8.118396 -0.189080
359 33 5 43.886796 -8.780560 2.319634
360 33 5 45.449136 -9.122060 0.883150
361 33 5 42.774834 -7.131830 1.408564
362 33 5 44.862663 -8.883327 -1.170361
363 33 5 42.828775 -9.684954 -1.164230
364 34 4 41.854326 1.029613 5.860257
365 34 5 40.402708 0.038805 6.814775
366 34 5 43.092321 2.570980 6.162839
367 34 5 42.188657 -0.936318 6.013025
368 34 5 41.733684 2.446764 4.454152
369 34 5 39.994363 1.531109 5.322632
370 34 5 42.152636 0.868945 7.831347
371 34 5 43.714977 0.527446 6.394863
372 34 5 41.040675 2.517676 6.920277
373 34 5 43.128504 0.766179 4.341351
374 34 5 41.094616 -0.035449 4.347482
375 35 4 42.136009 -9.171604 -5.304192
376 35 5 40.684391 -10.162411 -4.349673
377 35 5 43.374004 -7.630237 -5.001610
378 35 5 42.470340 -11.137535 -5.151423
379 35 5 42.015367 -7.754453 -6.710296
380 35 5 40.276046 -8.670107 -5.841816
381 35 5 42.434319 -9.332271 -3.333101
382 35 5 43.996660 -9.673771 -4.769585
383 35 5 41.322358 -7.683541 -4.244172
384 35 5 43.410187 -9.435038 -6.823097
385 35 5 41.376299 -10.236665 -6.816966
386 36 4 43.730010 -4.798976 -5.900361
387 36 5 42.278392 -5.789784 -4.945843
388 36 5 44.968006 -3.257609 -5.597779
389 36 5 44.064342 -6.764907 -5.747593
390 36 5 43.609368 -3.381825 -7.306466
391 36 5 41.870047 -4.297480 -6.437985
392 36 5 44.028321 -4.959644 -3.929271
393 36 5 45.590662 -5.301143 -5.365755
394 36 5 42.916359 -3.310913 -4.840341
395 36 5 45.004188 -5.062410 -7.419266
396 36 5 42.970300 -5.864037 -7.413135
397 37 4 43.689194 -6.769720 6.299150
398 37 5 42.237576 -7.760527 7.253669
399 37 5 44.927190 -5.228353 6.601732
400 37 5 44.023526 -8.735651 6.451919
401 37 5 43.568552 -5.352569 4.893046
402 37 5 41.829231 -6.268223 5.761526
403 37 5 43.987505 -6.930387 8.270241
404 37 5 45.549846 -7.271887 6.833757
405 37 5 42.875543 -5.281657 7.359170
406 37 5 44.963372 -7.033154 4.780245
407 37 5 42.929484 -7.834781 4.786376
408 38 4 35.050605 -0.861081 6.594570
409 38 5 33.598987 -1.851889 7.549089
410 38 5 36.288601 0.680285 6.897152
411 38 5 35.384937 -2.827012 6.747339
412 38 5 34.929964 0.556069 5.188466
413 38 5 33.190642 -0.359585 6.056946
414 38 5 35.348916 -1.021749 8.565661
415 38 5 36.911257 -1.363248 7.129177
416 38 5 34.236955 0.626981 7.654590
417 38 5 36.324783 -1.124516 5.075665
418 38 5 34.290896 -1.926143 5.081796
419 39 4 37.124491 2.740811 -6.998412
420 39 5 35.672873 1.750003 -6.043894
421 39 5 38.362486 4.282178 -6.695831
422 39 5 37.458823 0.774880 -6.845644
423 39 5 37.003849 4.157962 -8.404517
424 39 5 35.264528 3.242308 -7.536037
425 39 5 37.422801 2.580144 -5.027322
426 39 5 38.985142 2.238644 -6.463806
427 39 5 36.310840 4.228874 -5.938392
428 39 5 38.398669 2.477377 -8.517318
429 39 5 36.364781 1.675750 -8.511187
430 40 4 40.981266 0.373754 -8.213504
431 40 5 39.529648 -0.617054 -7.258986
432 40 5 42.219261 1.915121 -7.910923
433 40 5 41.315597 -1.592177 -8.060736
434 40 5 40.860624 1.790905 -9.619609
435 40 5 39.121303 0.875250 -8.751129
436 40 5 41.279576 0.213086 -6.242414
437 40 5 42.841917 -0.128413 -7.678898
438 40 5 40.167615 1.861817 -7.153485
439 40 5 42.255444 0.110320 -9.732410
440 40 5 40.221556 -0.691308 -9.726279
441 41 4 35.812856 -5.121286 5.131219
442 41 5 34.361238 -6.112094 6.085738
443 41 5 37.050851 -3.579919 5.433801
444 41 5 36.147187 -7.087217 5.283987
445 41 5 35.692214 -3.704135 3.725115
446 41 5 33.952893 -4.619790 4.593595
447 41 5 36.111166 -5.281954 7.102309
448 41 5 37.673507 -5.623453 5.665825
449 41 5 34.999205 -3.633223 6.191239
450 41 5 37.087034 -5.384720 3.612314
451 41 5 35.053146 -6.186347 3.618445
452 42 4 35.202946 -0.483576 -8.404653
453 42 5 33.751329 -1.474384 -7.450135
454 42 5 36.440942 1.057791 -8.102071
455 42 5 35.537278 -2.449507 -8.251885
456 42 5 35.082305 0.933575 -9.810758
457 42 5 33.342983 0.017921 -8.942277
458 42 5 35.501257 -0.644243 -6.433563
459 42 5 37.063598 -0.985743 -7.870047
460 42 5 34.389296 1.004487 -7.344633
461 42 5 36.477125 -0.747010 -9.923558
462 42 5 34.443237 -1.548637 -9.917427
463 43 4 38.923192 8.591568 -2.986538
464 43 5 37.471574 7.600760 -2.032020
465 43 5 40.161187 10.132935 -2.683956
466 43 5 39.257523 6.625637 -2.833770
467 43 5 38.802550 10.008719 -4.392643
468 43 5 37.063229 9.093064 -3.524162
469 43 5 39.221502 8.430900 -1.015448
470 43 5 40.783843 8.089401 -2.451932
471 43 5 38.109541 10.079631 -1.926518
472 43 5 40.197370 8.328134 -4.505443
473 43 5 38.163482 7.526506 -4.499312
474 44 4 40.798032 -4.367740 -0.196084
475 44 5 39.346414 -5.358548 0.758435
476 44 5 42.036028 -2.826374 0.106498
477 44 5 41.132364 -6.333671 -0.043316
478 44 5 40.677390 -2.950590 -1.602188
479 44 5 38.938069 -3.866244 -0.733708
480 44 5 41.096343 -4.528408 1.775006
481 44 5 42.658684 -4.869907 0.338523
482 44 5 39.984381 -2.879678 0.863936
483 44 5 42.072210 -4.631175 -1.714989
484 44 5 40.038322 -5.432802 -1.708858
485 45 4 40.111136 -8.288590 3.291192
486 45 5 38.659518 -9.279398 4.245711
487 45 5 41.349131 -6.747223 3.593774
488 45 5 40.445467 -10.254521 3.443961
489 45 5 39.990494 -6.871439 1.885088
490 45 5 38.251173 -7.787094 2.753568
491 45 5 40.409446 -8.449258 5.262283
492 45 5 41.971787 -8.790757 3.825799
493 45 5 39.297485 -6.800527 4.351212
494 45 5 41.385314 -8.552024 1.772287
495 45 5 39.351426 -9.353652 1.778418
496 46 4 44.960088 4.414008 -8.372559
497 46 5 43.508470 3.423201 -7.418041
498 46 5 46.198083 5.955375 -8.069977
499 46 5 45.294419 2.448077 -8.219791
500 46 5 44.839446 5.831159 -9.778664
501 46 5 43.100125 4.915505 -8.910184
502 46 5 45.258398 4.253341 -6.401469
503 46 5 46.820739 3.911841 -7.837953
504 46 5 44.146437 5.902071 -7.312539
505 46 5 46.234266 4.150574 -9.891465
506 46 5 44.200378 3.348947 -9.885334
507 47 4 39.005866 8.504636 -8.614068
508 47 5 37.554248 7.513829 -7.659550
509 47 5 40.243861 10.046003 -8.311486
510 47 5 39.340197 6.538706 -8.461300
511 47 5 38.885224 9.921787 -10.020173
512 47 5 37.145903 9.006133 -9.151693
513 47 5 39.304176 8.343969 -6.642978
514 47 5 40.866517 8.002469 -8.079462
515 47 5 38.192215 9.992699 -7.554048
516 47 5 40.280044 8.241202 -10.132974
517 47 5 38.246156 7.439575 -10.126843
518 48 4 37.482371 1.671026 0.751970
519 48 5 36.030753 0.680219 1.706489
520 48 5 38.720367 3.212393 1.054552
521 48 5 37.816703 -0.294904 0.904738
522 48 5 37.361729 3.088177 -0.654135
523 48 5 35.622408 2.172523 0.214346
524 48 5 37.780682 1.510359 2.723060
525 48 5 39.343023 1.168859 1.286576
526 48 5 36.668720 3.159089 1.811990
527 48 5 38.756549 1.407592 -0.766935
528 48 5 36.722661 0.605965 -0.760804
529 49 4 36.508532 3.191449 6.219068
530 49 5 35.056915 2.200641 7.173586
531 49 5 37.746528 4.732816 6.521650
532 49 5 36.842864 1.225518 6.371836
533 49 5 36.387891 4.608600 4.812963
534 49 5 34.648570 3.692945 5.681444
535 49 5 36.806843 3.030781 8.190158
536 49 5 38.369184 2.689282 6.753674
537 49 5 35.694882 4.679512 7.279088
538 49 5 37.782711 2.928015 4.700162
539 49 5 35.748823 2.126388 4.706294
540 50 4 41.241910 -9.288675 9.003519
541 50 5 39.790292 -10.279483 9.958037
542 50 5 42.479905 -7.747308 9.306101
543 50 5 41.576242 -11.254606 9.156287
544 50 5 41.121268 -7.871524 7.597414
545 50 5 39.381947 -8.787179 8.465895
546 50 5 41.540220 -9.449343 10.974609
547 50 5 43.102561 -9.790842 9.538125
548 50 5 40.428259 -7.800612 10.063539
549 50 5 42.516088 -9.552109 7.484614
550 50 5 40.482200 -10.353737 7.490745
