LAMMPS data file for client system
84 9 5 -37.876396 -0.950936 5.790136
85 9 5 -39.964065 0.736396 6.639667
86 9 5 -36.233508 0.780644 6.390950
87 9 5 -39.282988 2.416180 4.974848
88 9 5 -38.013947 0.264306 7.703339
89 9 5 -38.320159 2.466781 7.240149
90 9 5 -39.368361 0.193261 4.516548
91 10 4 -37.863991 -9.171604 -5.304192
92 10 5 -36.773678 -7.571006 -5.803493
93 10 5 -36.914494 -9.471689 -7.038667
94 10 5 -37.594714 -11.152152 -5.374312
95 10 5 -39.682382 -9.464821 -4.524782
96 10 5 -35.951825 -9.420573 -4.773499
97 10 5 -39.001306 -7.785037 -6.189600
98 10 5 -37.732264 -9.936911 -3.461109
99 10 5 -38.038476 -7.734436 -3.924299
100 10 5 -39.086678 -10.007956 -6.647900
101 11 4 -36.269990 -4.798976 -5.900361
102 11 5 -35.179676 -3.198378 -6.399662
103 11 5 -35.320493 -5.099062 -7.634836
104 11 5 -36.000712 -6.779525 -5.970482
105 11 5 -38.088381 -5.092193 -5.120951
106 11 5 -34.357824 -5.047945 -5.369668
107 11 5 -37.407304 -3.412409 -6.785770
108 11 5 -36.138263 -5.564283 -4.057278
109 11 5 -36.444475 -3.361808 -4.520469
110 11 5 -37.492677 -5.635328 -7.244070
111 12 4 -36.310806 -6.769720 6.299150
112 12 5 -35.220492 -5.169122 5.799849
113 12 5 -35.361309 -7.069805 4.564675
114 12 5 -36.041528 -8.750268 6.229030
115 12 5 -38.129197 -7.062937 7.078560
116 12 5 -34.398640 -7.018689 6.829843
117 12 5 -37.448120 -5.383153 5.413741
118 12 5 -36.179079 -7.535027 8.142233
119 12 5 -36.485291 -5.332552 7.679043
120 12 5 -37.533493 -7.606072 4.955442
121 13 4 -44.949395 -0.861081 6.594570
122 13 5 -43.859081 0.739517 6.095269
123 13 5 -43.999897 -1.161167 4.860095
124 13 5 -44.680117 -2.841630 6.524450
125 13 5 -46.767785 -1.154298 7.373980
126 13 5 -43.037228 -1.110050 7.125264
127 13 5 -46.086709 0.525486 5.709162
128 13 5 -44.817667 -1.626388 8.437653
129 13 5 -45.123879 0.576087 7.974463
130 13 5 -46.172081 -1.697433 5.250862
131 14 4 -42.875509 2.740811 -6.998412
132 14 5 -41.785196 4.341409 -7.497714
133 14 5 -41.926012 2.440726 -8.732887
134 14 5 -42.606231 0.760263 -7.068533
135 14 5 -44.693900 2.447594 -6.219003
136 14 5 -40.963343 2.491842 -6.467719
137 14 5 -44.012823 4.127378 -7.883821
138 14 5 -42.743782 1.975504 -5.155330
139 14 5 -43.049994 4.177979 -5.618520
140 14 5 -44.098196 1.904459 -8.342121
141 15 4 -39.018734 0.373754 -8.213504
142 15 5 -37.928421 1.974352 -8.712806
143 15 5 -38.069237 0.073668 -9.947980
144 15 5 -38.749456 -1.606795 -8.283625
145 15 5 -40.837125 0.080537 -7.434095
146 15 5 -37.106568 0.124785 -7.682811
147 15 5 -40.156048 1.760321 -9.098913
148 15 5 -38.887007 -0.391553 -6.370422
149 15 5 -39.193219 1.810922 -6.833612
150 15 5 -40.241421 -0.462598 -9.557213
151 16 4 -44.187144 -5.121286 5.131219
152 16 5 -43.096831 -3.520688 4.631918
153 16 5 -43.237647 -5.421372 3.396744
154 16 5 -43.917866 -7.101835 5.061098
155 16 5 -46.005535 -5.414503 5.910629
156 16 5 -42.274978 -5.370255 5.661912
157 16 5 -45.324458 -3.734719 4.245810
158 16 5 -44.055417 -5.886593 6.974302
159 16 5 -44.361629 -3.684118 6.511111
160 16 5 -45.409831 -5.957638 3.787510
161 17 4 -44.797054 -0.483576 -8.404653
162 17 5 -43.706740 1.117022 -8.903955
163 17 5 -43.847556 -0.783661 -10.139128
164 17 5 -44.527776 -2.464124 -8.474774
165 17 5 -46.615444 -0.776793 -7.625243
166 17 5 -42.884887 -0.732545 -7.873960
167 17 5 -45.934368 0.902991 -9.290062
168 17 5 -44.665326 -1.248883 -6.561571
169 17 5 -44.971538 0.953592 -7.024761
170 17 5 -46.019740 -1.319928 -9.748362
171 18 4 -41.076808 8.591568 -2.986538
172 18 5 -39.986495 10.192166 -3.485840
173 18 5 -40.127311 8.291482 -4.721013
174 18 5 -40.807530 6.611019 -3.056659
175 18 5 -42.895199 8.298351 -2.207128
176 18 5 -39.164642 8.342599 -2.455845
177 18 5 -42.214122 9.978135 -3.871947
178 18 5 -40.945081 7.826261 -1.143456
179 18 5 -41.251293 10.028736 -1.606646
180 18 5 -42.299495 7.755216 -4.330247
181 19 4 -39.201968 -4.367740 -0.196084
182 19 5 -38.111654 -2.767142 -0.695385
183 19 5 -38.252471 -4.667826 -1.930559
184 19 5 -38.932690 -6.348289 -0.266204
185 19 5 -41.020359 -4.660957 0.583326
186 19 5 -37.289802 -4.616709 0.334609
187 19 5 -40.339282 -2.981173 -1.081493
188 19 5 -39.070241 -5.133047 1.646999
189 19 5 -39.376453 -2.930572 1.183809
190 19 5 -40.424655 -5.204092 -1.539793
191 20 4 -39.888864 -8.288590 3.291192
192 20 5 -38.798551 -6.687992 2.791891
193 20 5 -38.939367 -8.588676 1.556717
194 20 5 -39.619586 -10.269139 3.221072
195 20 5 -41.707255 -8.581807 4.070602
196 20 5 -37.976698 -8.537559 3.821885
197 20 5 -41.026178 -6.902023 2.405783
198 20 5 -39.757137 -9.053897 5.134275
199 20 5 -40.063349 -6.851422 4.671085
200 20 5 -41.111551 -9.124942 1.947484
201 21 4 -35.039912 4.414008 -8.372559
202 21 5 -33.949599 6.014606 -8.871861
203 21 5 -34.090415 4.113923 -10.107034
204 21 5 -34.770634 2.433460 -8.442680
205 21 5 -36.858303 4.120791 -7.593150
206 21 5 -33.127746 4.165040 -7.841866
207 21 5 -36.177226 5.800575 -9.257968
208 21 5 -34.908185 3.648702 -6.529477
209 21 5 -35.214397 5.851176 -6.992667
210 21 5 -36.262599 3.577656 -9.716268
211 22 4 -40.994134 8.504636 -8.614068
212 22 5 -39.903821 10.105235 -9.113370
213 22 5 -40.044637 8.204551 -10.348543
214 22 5 -40.724856 6.524088 -8.684189
215 22 5 -42.812525 8.211419 -7.834659
216 22 5 -39.081968 8.255668 -8.083375
217 22 5 -42.131448 9.891203 -9.499477
218 22 5 -40.862407 7.739330 -6.770986
219 22 5 -41.168619 9.941804 -7.234176
220 22 5 -42.216821 7.668285 -9.957777
221 23 4 -42.517629 1.671026 0.751970
222 23 5 -41.427315 3.271625 0.252669
223 23 5 -41.568132 1.370941 -0.982505
224 23 5 -42.248351 -0.309522 0.681849
225 23 5 -44.336020 1.377809 1.531380
226 23 5 -40.605463 1.422058 1.282663
227 23 5 -43.654943 3.057593 -0.133439
228 23 5 -42.385902 0.905720 2.595053
229 23 5 -42.692114 3.108195 2.131862
230 23 5 -43.740316 0.834675 -0.591739
231 24 4 -43.491468 3.191449 6.219068
232 24 5 -42.401154 4.792047 5.719766
233 24 5 -42.541970 2.891364 4.484593
234 24 5 -43.222190 1.210900 6.148947
235 24 5 -45.309858 2.898232 6.998478
236 24 5 -41.579301 2.942480 6.749761
237 24 5 -44.628782 4.578016 5.333659
238 24 5 -43.359740 2.426142 8.062150
239 24 5 -43.665952 4.628617 7.598960
240 24 5 -44.714154 2.355097 4.875359
241 25 4 -38.758090 -9.288675 9.003519
242 25 5 -37.667776 -7.688077 8.504217
243 25 5 -37.808593 -9.588761 7.269044
244 25 5 -38.488812 -11.269224 8.933398
245 25 5 -40.576481 -9.581892 9.782929
246 25 5 -36.845924 -9.537644 9.534212
247 25 5 -39.895404 -7.902108 8.118110
248 25 5 -38.626363 -10.053982 10.846601
249 25 5 -38.932575 -7.851507 10.383411
250 25 5 -39.980777 -10.125027 7.659810
251 26 4 41.513153 5.440619 5.379288
252 26 5 42.603467 7.041217 4.879987
253 26 5 42.462651 5.140533 3.644813
254 26 5 41.782431 3.460070 5.309167
255 26 5 39.694763 5.147402 6.158698
256 26 5 43.425319 5.191650 5.909981
257 26 5 40.375839 6.827186 4.493879
258 26 5 41.644880 4.675312 7.222370
259 26 5 41.338668 6.877787 6.759180
260 26 5 40.290466 4.604267 4.035579
261 27 4 37.531419 -5.146680 -9.048449
262 27 5 38.621733 -3.546082 -9.547751
263 27 5 38.480916 -5.446766 -10.782924
264 27 5 37.800697 -7.127229 -9.118570
265 27 5 35.713029 -5.439897 -8.269039
266 27 5 39.443585 -5.395649 -8.517756
267 27 5 36.394105 -3.760113 -9.933858
268 27 5 37.663146 -5.911987 -7.205367
269 27 5 37.356934 -3.709512 -7.668557
270 27 5 36.308732 -5.983032 -10.392158
271 28 4 36.647601 -5.232713 9.270520
272 28 5 37.737914 -3.632115 8.771219
273 28 5 37.597098 -5.532799 7.536045
274 28 5 36.916878 -7.213262 9.200400
275 28 5 34.829210 -5.525930 10.049930
276 28 5 38.559767 -5.481682 9.801214
277 28 5 35.510286 -3.846146 8.385112
278 28 5 36.779328 -5.998020 11.113603
279 28 5 36.473116 -3.795545 10.650413
280 28 5 35.424914 -6.069065 7.926812
281 29 4 41.317068 5.524314 -1.107590
282 29 5 42.407382 7.124912 -1.606891
283 29 5 42.266565 5.224228 -2.842065
284 29 5 41.586346 3.543765 -1.177711
285 29 5 39.498677 5.231097 -0.328180
286 29 5 43.229234 5.275345 -0.576897
287 29 5 40.179754 6.910881 -1.992999
288 29 5 41.448795 4.759007 0.735493
289 29 5 41.142583 6.961482 0.272302
290 29 5 40.094381 4.687962 -2.451299
291 30 4 40.708520 -0.449489 -3.269400
292 30 5 41.798834 1.151109 -3.768702
293 30 5 41.658018 -0.749575 -5.003875
294 30 5 40.977798 -2.430038 -3.339521
295 30 5 38.890130 -0.742706 -2.489990
296 30 5 42.620686 -0.698458 -2.738707
297 30 5 39.571206 0.937078 -4.154809
298 30 5 40.840247 -1.214796 -1.426318
299 30 5 40.534036 0.987679 -1.889508
300 30 5 39.485833 -1.285841 -4.613109
301 31 4 36.382905 -5.236617 -0.808260
302 31 5 37.473219 -3.636018 -1.307562
303 31 5 37.332402 -5.536702 -2.542735
304 31 5 36.652183 -7.217165 -0.878381
305 31 5 34.564514 -5.529834 -0.028851
306 31 5 38.295071 -5.485585 -0.277567
307 31 5 35.245591 -3.850050 -1.693669
308 31 5 36.514632 -6.001923 1.034822
309 31 5 36.208420 -3.799449 0.571632
310 31 5 35.160218 -6.072968 -2.151969
311 32 4 44.673481 -3.877816 2.743651
312 32 5 45.763795 -2.277218 2.244350
313 32 5 45.622979 -4.177901 1.009176
314 32 5 44.942759 -5.858364 2.673531
315 32 5 42.855091 -4.171033 3.523061
316 32 5 46.585648 -4.126785 3.274344
317 32 5 43.536167 -2.491249 1.858242
318 32 5 44.805209 -4.643123 4.586734
319 32 5 44.498997 -2.440648 4.123544
320 32 5 43.450795 -4.714168 1.399942
321 33 4 43.588485 -8.619892 0.348544
322 33 5 44.678799 -7.019294 -0.150757
323 33 5 44.537982 -8.919978 -1.385931
324 33 5 43.857763 -10.600441 0.278423
325 33 5 41.770094 -8.913109 1.127954
326 33 5 45.500651 -8.868861 0.879237
327 33 5 42.451171 -7.233325 -0.536865
328 33 5 43.720212 -9.385199 2.191627
329 33 5 43.414000 -7.182724 1.728436
330 33 5 42.365798 -9.456244 -0.995165
331 34 4 41.854326 1.029613 5.860257
332 34 5 42.944639 2.630211 5.360955
333 34 5 42.803823 0.729527 4.125782
334 34 5 42.123604 -0.950936 5.790136
335 34 5 40.035935 0.736396 6.639667
336 34 5 43.766492 0.780644 6.390950
337 34 5 40.717012 2.416180 4.974848
338 34 5 41.986053 0.264306 7.703339
339 34 5 41.679841 2.466781 7.240149
340 34 5 40.631639 0.193261 4.516548
341 35 4 42.136009 -9.171604 -5.304192
342 35 5 43.226322 -7.571006 -5.803493
343 35 5 43.085506 -9.471689 -7.038667
344 35 5 42.405286 -11.152152 -5.374312
345 35 5 40.317618 -9.464821 -4.524782
346 35 5 44.048175 -9.420573 -4.773499
347 35 5 40.998694 -7.785037 -6.189600
348 35 5 42.267736 -9.936911 -3.461109
349 35 5 41.961524 -7.734436 -3.924299
350 35 5 40.913322 -10.007956 -6.647900
351 36 4 43.730010 -4.798976 -5.900361
352 36 5 44.820324 -3.198378 -6.399662
353 36 5 44.679507 -5.099062 -7.634836
354 36 5 43.999288 -6.779525 -5.970482
355 36 5 41.911619 -5.092193 -5.120951
356 36 5 45.642176 -5.047945 -5.369668
357 36 5 42.592696 -3.412409 -6.785770
358 36 5 43.861737 -5.564283 -4.057278
359 36 5 43.555525 -3.361808 -4.520469
360 36 5 42.507323 -5.635328 -7.244070
361 37 4 43.689194 -6.769720 6.299150
362 37 5 44.779508 -5.169122 5.799849
363 37 5 44.638691 -7.069805 4.564675
364 37 5 43.958472 -8.750268 6.229030
365 37 5 41.870803 -7.062937 7.078560
366 37 5 45.601360 -7.018689 6.829843
367 37 5 42.551880 -5.383153 5.413741
368 37 5 43.820921 -7.535027 8.142233
369 37 5 43.514709 -5.332552 7.679043
370 37 5 42.466507 -7.606072 4.955442
371 38 4 35.050605 -0.861081 6.594570
372 38 5 36.140919 0.739517 6.095269
373 38 5 36.000103 -1.161167 4.860095
374 38 5 35.319883 -2.841630 6.524450
375 38 5 33.232215 -1.154298 7.373980
376 38 5 36.962772 -1.110050 7.125264
377 38 5 33.913291 0.525486 5.709162
378 38 5 35.182333 -1.626388 8.437653
379 38 5 34.876121 0.576087 7.974463
380 38 5 33.827919 -1.697433 5.250862
381 39 4 37.124491 2.740811 -6.998412
382 39 5 38.214804 4.341409 -7.497714
383 39 5 38.073988 2.440726 -8.732887
384 39 5 37.393769 0.760263 -7.068533
385 39 5 35.306100 2.447594 -6.219003
386 39 5 39.036657 2.491842 -6.467719
387 39 5 35.987177 4.127378 -7.883821
388 39 5 37.256218 1.975504 -5.155330
389 39 5 36.950006 4.177979 -5.618520
390 39 5 35.901804 1.904459 -8.342121
391 40 4 40.981266 0.373754 -8.213504
392 40 5 42.071579 1.974352 -8.712806
393 40 5 41.930763 0.073668 -9.947980
394 40 5 41.250544 -1.606795 -8.283625
395 40 5 39.162875 0.080537 -7.434095
396 40 5 42.893432 0.124785 -7.682811
397 40 5 39.843952 1.760321 -9.098913
398 40 5 41.112993 -0.391553 -6.370422
399 40 5 40.806781 1.810922 -6.833612
400 40 5 39.758579 -0.462598 -9.557213
401 41 4 35.812856 -5.121286 5.131219
402 41 5 36.903169 -3.520688 4.631918
403 41 5 36.762353 -5.421372 3.396744
404 41 5 36.082134 -7.101835 5.061098
405 41 5 33.994465 -5.414503 5.910629
406 41 5 37.725022 -5.370255 5.661912
407 41 5 34.675542 -3.734719 4.245810
408 41 5 35.944583 -5.886593 6.974302
409 41 5 35.638371 -3.684118 6.511111
410 41 5 34.590169 -5.957638 3.787510
411 42 4 35.202946 -0.483576 -8.404653
412 42 5 36.293260 1.117022 -8.903955
413 42 5 36.152444 -0.783661 -10.139128
414 42 5 35.472224 -2.464124 -8.474774
415 42 5 33.384556 -0.776793 -7.625243
416 42 5 37.115113 -0.732545 -7.873960
417 42 5 34.065632 0.902991 -9.290062
418 42 5 35.334674 -1.248883 -6.561571
419 42 5 35.028462 0.953592 -7.024761
420 42 5 33.980260 -1.319928 -9.748362
421 43 4 38.923192 8.591568 -2.986538
422 43 5 40.013505 10.192166 -3.485840
423 43 5 39.872689 8.291482 -4.721013
424 43 5 39.192470 6.611019 -3.056659
425 43 5 37.104801 8.298351 -2.207128
426 43 5 40.835358 8.342599 -2.455845
427 43 5 37.785878 9.978135 -3.871947
428 43 5 39.054919 7.826261 -1.143456
429 43 5 38.748707 10.028736 -1.606646
430 43 5 37.700505 7.755216 -4.330247
431 44 4 40.798032 -4.367740 -0.196084
432 44 5 41.888346 -2.767142 -0.695385
433 44 5 41.747529 -4.667826 -1.930559
434 44 5 41.067310 -6.348289 -0.266204
435 44 5 38.979641 -4.660957 0.583326
436 44 5 42.710198 -4.616709 0.334609
437 44 5 39.660718 -2.981173 -1.081493
438 44 5 40.929759 -5.133047 1.646999
439 44 5 40.623547 -2.930572 1.183809
440 44 5 39.575345 -5.204092 -1.539793
441 45 4 40.111136 -8.288590 3.291192
442 45 5 41.201449 -6.687992 2.791891
443 45 5 41.060633 -8.588676 1.556717
444 45 5 40.380414 -10.269139 3.221072
445 45 5 38.292745 -8.581807 4.070602
446 45 5 42.023302 -8.537559 3.821885
447 45 5 38.973822 -6.902023 2.405783
448 45 5 40.242863 -9.053897 5.134275
449 45 5 39.936651 -6.851422 4.671085
450 45 5 38.888449 -9.124942 1.947484
451 46 4 44.960088 4.414008 -8.372559
452 46 5 46.050401 6.014606 -8.871861
453 46 5 45.909585 4.113923 -10.107034
454 46 5 45.229366 2.433460 -8.442680
455 46 5 43.141697 4.120791 -7.593150
456 46 5 46.872254 4.165040 -7.841866
457 46 5 43.822774 5.800575 -9.257968
458 46 5 45.091815 3.648702 -6.529477
459 46 5 44.785603 5.851176 -6.992667
460 46 5 43.737401 3.577656 -9.716268
461 47 4 39.005866 8.504636 -8.614068
462 47 5 40.096179 10.105235 -9.113370
463 47 5 39.955363 8.204551 -10.348543
464 47 5 39.275144 6.524088 -8.684189
465 47 5 37.187475 8.211419 -7.834659
466 47 5 40.918032 8.255668 -8.083375
467 47 5 37.868552 9.891203 -9.499477
468 47 5 39.137593 7.739330 -6.770986
469 47 5 38.831381 9.941804 -7.234176
470 47 5 37.783179 7.668285 -9.957777
471 48 4 37.482371 1.671026 0.751970
472 48 5 38.572685 3.271625 0.252669
473 48 5 38.431868 1.370941 -0.982505
474 48 5 37.751649 -0.309522 0.681849
475 48 5 35.663980 1.377809 1.531380
476 48 5 39.394537 1.422058 1.282663
477 48 5 36.345057 3.057593 -0.133439
478 48 5 37.614098 0.905720 2.595053
479 48 5 37.307886 3.108195 2.131862
480 48 5 36.259684 0.834675 -0.591739
481 49 4 36.508532 3.191449 6.219068
482 49 5 37.598846 4.792047 5.719766
483 49 5 37.458030 2.891364 4.484593
484 49 5 36.777810 1.210900 6.148947
485 49 5 34.690142 2.898232 6.998478
486 49 5 38.420699 2.942480 6.749761
487 49 5 35.371218 4.578016 5.333659
488 49 5 36.640260 2.426142 8.062150
489 49 5 36.334048 4.628617 7.598960
490 49 5 35.285846 2.355097 4.875359
491 50 4 41.241910 -9.288675 9.003519
492 50 5 42.332224 -7.688077 8.504217
493 50 5 42.191407 -9.588761 7.269044
494 50 5 41.511188 -11.269224 8.933398
495 50 5 39.423519 -9.581892 9.782929
496 50 5 43.154076 -9.537644 9.534212
497 50 5 40.104596 -7.902108 8.118110
498 50 5 41.373637 -10.053982 10.846601
499 50 5 41.067425 -7.851507 10.383411
500 50 5 40.019223 -10.125027 7.659810
